TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,accuracy,precision,recall,f1
23:11:23:21:12:35,SS_NASNetMobile,2,2,2808.002,17.28,14.71,2.18,0.95,0.0,69.2007327080895,13.760550996482989,106.37983587338805,14.961019929660024,8739014.077373974,129072.01875732708,5.899999999999995,0.8,1.0,0.8,0.8595238095238095
23:11:23:21:12:41,SS_ResNet50,2,2,2808.002,17.28,14.69,2.2,0.95,0.0,69.28967909800562,13.77771032090198,104.94304712344608,14.761202659728244,8621585.022260768,127396.37583116507,4.699999999999999,0.7,1.0,0.7,0.7699999999999999
23:11:23:21:12:49,SS_Xception,2,2,2808.002,17.28,14.56,2.34,0.95,0.0,69.50147853284092,13.811799829400035,103.2220642593119,14.52317315894228,8480710.350867216,125325.72078475976,5.799999999999995,0.75,0.94,0.75,0.7575000000000001
23:11:23:21:12:52,SS_MobileNet,2,2,2808.002,17.28,14.56,2.33,0.95,0.0,69.52656691134996,13.825409373235454,108.95793337097685,15.719649915302089,8964476.458498023,137302.7306606437,2.500000000000001,0.7,1.0,0.7,0.7416666666666666
23:11:23:21:13:17,SS_ConvNeXtTiny,2,2,2808.002,17.28,14.4,2.5,0.95,0.0,69.31858242633446,13.992699761083005,108.53676665781788,16.068489514202284,8941435.34483674,142434.6758693921,22.50000000000005,0.7,1.0,0.7,0.7680952380952382
23:11:23:21:13:23,SS_EfficientNetB0,2,2,2808.002,17.28,14.74,2.15,0.95,0.0,69.31185282523052,13.999763469119468,107.46123521681996,15.911169513797637,8853139.612089356,141087.55427069645,3.800000000000002,0.9,0.975,0.9,0.9033333333333332
23:11:23:21:13:31,SS_DenseNet121,2,2,2808.002,17.28,14.68,2.21,0.95,0.0,69.36122501946595,14.01186088761993,112.0895406177005,16.99974046197768,9245884.960290683,152813.8614066961,4.799999999999999,0.75,1.0,0.75,0.8476190476190476
23:11:23:21:13:43,SS_NASNetMobile,2,2,2808.002,17.28,14.69,2.21,0.95,0.0,69.33830820342514,14.02527472527462,110.37745974955276,16.744441604906722,9105189.225658065,150564.89854331716,5.999999999999995,0.7,1.0,0.7,0.7714285714285715
23:11:23:21:13:50,SS_ResNet50,2,2,2808.002,17.28,14.64,2.26,0.95,0.0,69.41143361938488,14.041620393740438,109.01993942453306,16.540383644623926,8993730.48763251,148777.2236244321,4.899999999999999,0.55,1.0,0.55,0.6658333333333333
23:11:23:21:13:58,SS_Xception,2,2,2808.002,17.28,14.53,2.37,0.95,0.0,69.59340796019978,14.070248756218826,107.45547263681593,16.30223880597015,8865313.11442786,146632.72437810944,5.799999999999995,0.9,1.0,0.9,0.9333333333333332
23:11:23:21:14:01,SS_MobileNet,2,2,2808.002,17.28,14.51,2.38,0.95,0.0,69.62074165636669,14.082224969097572,106.7982694684796,16.20568603213844,8811766.823238567,145752.7930778739,2.500000000000001,0.65,1.0,0.65,0.7678571428571429
23:11:23:21:14:25,SS_ConvNeXtTiny,2,2,2808.002,17.28,14.36,2.53,0.95,0.0,69.53793669402222,14.226377491207517,101.29636576787809,15.422039859320046,8358381.152637749,139258.23774912074,22.000000000000043,0.9,1.0,0.9,0.925
23:11:23:21:14:32,SS_EfficientNetB0,2,2,2808.002,17.28,14.67,2.22,0.95,0.0,69.54677194612286,14.234161634928013,100.33929400836044,15.27914537854157,8279701.581049698,138010.27775197398,4.100000000000001,0.85,1.0,0.85,0.8880952380952382
23:11:23:21:14:40,SS_DenseNet121,2,2,2808.002,17.28,14.63,2.27,0.95,0.0,69.59107183842217,14.246316272664698,99.17351388570115,15.103282074822124,8184172.757401882,136470.03350929538,5.099999999999998,0.85,1.0,0.85,0.908095238095238
23:11:23:21:14:52,SS_NASNetMobile,2,2,2808.002,17.28,14.64,2.26,0.95,0.0,69.57946570070312,14.2599728322391,97.83405026035771,14.90083767262848,8074157.236133122,134688.57233416347,5.999999999999995,0.9,1.0,0.9,0.92
23:11:23:21:14:59,SS_ResNet50,2,2,2808.002,17.28,14.56,2.33,0.95,0.0,69.6406851768934,14.276130765785934,101.97133900582176,15.97626511419615,8429031.466188984,147092.8078817734,4.899999999999999,0.75,1.0,0.75,0.7880952380952382
23:11:23:21:15:06,SS_Xception,2,2,2808.002,17.28,14.44,2.46,0.95,0.0,69.80141405214454,14.306031816173236,105.7682280159081,16.999337163057888,8755850.690234203,158980.18559434378,5.999999999999995,0.9,1.0,0.9,0.9414285714285716
23:11:23:21:15:10,SS_MobileNet,2,2,2808.002,17.28,14.44,2.45,0.95,0.0,69.82122610415435,14.318105910788852,105.19424302351132,16.90990990990991,8708825.017798286,158132.06064601187,2.500000000000001,0.8,1.0,0.8,0.8533333333333333
23:11:23:21:15:35,SS_ConvNeXtTiny,2,2,2808.002,17.28,14.28,2.61,0.95,0.0,69.6921658986192,14.456786761625562,100.28885630498532,16.170925848345203,8303281.816506075,151926.07959782155,22.300000000000047,0.85,1.0,0.85,0.8928571428571429
23:11:23:21:15:41,SS_EfficientNetB0,2,2,2808.002,17.28,14.61,2.28,0.95,0.0,69.69646936656457,14.466375908618977,104.29615784008308,17.264589823468327,8647857.153063344,165177.26105919003,4.100000000000001,1.0,1.0,1.0,1.0
23:11:23:21:15:50,SS_DenseNet121,2,2,2808.002,17.28,14.56,2.34,0.95,0.0,69.73092253955384,14.478693240189104,107.99732895007192,18.305937949455515,8967094.150811588,177966.86583110745,5.1999999999999975,0.65,1.0,0.65,0.7133333333333333
23:11:23:21:16:02,SS_NASNetMobile,2,2,2808.002,17.28,14.6,2.3,0.95,0.0,69.73004666261085,14.490505173463257,106.64495840941368,18.07810914992899,8855060.047879895,175799.75491986205,6.199999999999994,0.75,1.0,0.75,0.7880952380952382
23:11:23:21:16:08,SS_ResNet50,2,2,2808.002,17.28,14.45,2.44,0.95,0.0,69.79316582914758,14.507035175879478,105.66613065326634,17.910954773869346,8774353.225326633,174174.2697487437,4.6,0.7,1.0,0.7,0.7847619047619048
23:11:23:21:16:16,SS_Xception,2,2,2808.002,17.28,14.38,2.52,0.95,0.00,69.93264495631644,14.53727164416213,104.39098490865767,17.694003177124703,8668808.235107228,172064.53375694997,6.099999999999994,0.75,1.0,0.75,0.8133333333333332
